,user,timestamp,size,reverted,reversion,article,language,total_edits,article_edits
1420,Ahmed1251985,2016-02-07 22:56:18,12817,0,0,Mahmoud_Darwish,ar,10356,4
1421,Ahmed1251985,2016-02-07 22:51:38,12594,0,0,Mahmoud_Darwish,ar,10356,4
1422,Ahmed1251985,2016-02-07 22:51:00,12585,0,0,Mahmoud_Darwish,ar,10356,4
1423,JarBot,2016-01-31 22:23:47,12561,0,0,Mahmoud_Darwish,ar,17592533,48
1424,Jobas,2016-01-12 01:33:58,12522,0,0,Mahmoud_Darwish,ar,88721,16
1425,82.137.238.221,2016-01-02 11:53:58,12597,0,0,Mahmoud_Darwish,ar,0,2
1426,82.137.238.221,2016-01-02 11:53:35,12598,0,0,Mahmoud_Darwish,ar,0,2
1427,ZkBot,2015-12-20 16:09:48,12522,0,0,Mahmoud_Darwish,ar,2140655,11
1428,مجاهد,2015-12-17 20:30:44,12509,0,0,Mahmoud_Darwish,ar,3396,3
1429,مجاهد,2015-12-17 20:27:46,12117,0,0,Mahmoud_Darwish,ar,3396,3
1430,مجاهد,2015-12-17 20:25:13,12173,0,0,Mahmoud_Darwish,ar,3396,3
1431,185.88.24.197,2015-12-17 20:21:34,12117,0,0,Mahmoud_Darwish,ar,0,1
1432,46.253.95.186,2015-12-14 14:33:18,12173,0,0,Mahmoud_Darwish,ar,0,1
1433,86.36.49.199,2015-12-13 11:31:25,12511,0,0,Mahmoud_Darwish,ar,0,3
1434,86.36.49.199,2015-12-13 11:29:59,12602,0,0,Mahmoud_Darwish,ar,0,3
1435,86.36.49.199,2015-12-13 11:28:16,12585,0,0,Mahmoud_Darwish,ar,0,3
1436,85.114.98.249,2015-12-01 11:51:19,12511,0,0,Mahmoud_Darwish,ar,0,2
1437,85.114.98.249,2015-12-01 11:42:26,12510,0,0,Mahmoud_Darwish,ar,0,2
1438,Jobas,2015-11-21 21:04:46,12509,0,0,Mahmoud_Darwish,ar,88721,16
1439,46.60.28.249,2015-11-21 20:58:58,12486,0,0,Mahmoud_Darwish,ar,0,4
1440,جار الله,2015-11-17 21:08:54,12489,0,0,Mahmoud_Darwish,ar,219488,5
1441,46.60.28.249,2015-11-17 20:57:08,12486,0,0,Mahmoud_Darwish,ar,0,4
1442,46.60.28.249,2015-11-17 20:56:20,12487,0,0,Mahmoud_Darwish,ar,0,4
1443,46.60.28.249,2015-11-17 20:55:12,12486,0,0,Mahmoud_Darwish,ar,0,4
1444,109.107.156.55,2015-11-08 16:02:18,12489,0,0,Mahmoud_Darwish,ar,0,1
1445,Ali1,2015-11-07 15:03:58,12509,0,0,Mahmoud_Darwish,ar,56378,6
1446,محموشواهنة,2015-11-07 14:46:47,12518,0,0,Mahmoud_Darwish,ar,1,1
1447,Jobas,2015-11-04 16:42:47,12509,0,0,Mahmoud_Darwish,ar,88721,16
1448,5.11.44.170,2015-11-04 07:35:02,12509,0,0,Mahmoud_Darwish,ar,0,1
1449,Justwiki,2015-11-02 17:58:55,12509,0,0,Mahmoud_Darwish,ar,63798,4
1450,82.205.44.87,2015-11-02 14:16:32,12592,0,0,Mahmoud_Darwish,ar,0,1
1451,91.106.111.62,2015-11-01 16:23:02,12506,0,0,Mahmoud_Darwish,ar,0,1
1452,ASammour,2015-11-01 15:39:23,12509,0,0,Mahmoud_Darwish,ar,29518,12
1453,188.161.245.89,2015-11-01 15:35:45,12564,0,0,Mahmoud_Darwish,ar,0,1
1454,بدارين,2015-10-27 13:08:30,12509,0,0,Mahmoud_Darwish,ar,29234,3
1455,TOUMOU,2015-10-20 08:29:59,13707,0,0,Mahmoud_Darwish,ar,21838,4
1456,TOUMOU,2015-10-20 08:27:22,13653,0,0,Mahmoud_Darwish,ar,21838,4
1457,TOUMOU,2015-10-20 08:25:36,13627,0,0,Mahmoud_Darwish,ar,21838,4
1458,Avicenno,2015-10-06 05:42:01,13595,0,0,Mahmoud_Darwish,ar,181468,11
1459,Avicenno,2015-10-06 05:39:39,13605,0,0,Mahmoud_Darwish,ar,181468,11
1460,41.96.49.114,2015-10-05 18:02:53,13632,0,0,Mahmoud_Darwish,ar,0,1
1461,176.65.5.49,2015-09-24 01:34:48,13605,0,0,Mahmoud_Darwish,ar,0,1
1462,Uwe a,2015-09-09 22:33:43,13595,0,0,Mahmoud_Darwish,ar,14561,28
1463,Yoki Yoki,2015-09-09 17:48:26,13576,0,0,Mahmoud_Darwish,ar,11230,1
1464,46.244.86.76,2015-09-09 17:27:53,13582,0,0,Mahmoud_Darwish,ar,0,5
1465,46.244.86.76,2015-09-09 17:26:18,13579,0,0,Mahmoud_Darwish,ar,0,5
1466,46.244.86.76,2015-09-09 17:25:24,13577,0,0,Mahmoud_Darwish,ar,0,5
1467,Mohammad hajeer,2015-09-09 17:24:46,13576,0,0,Mahmoud_Darwish,ar,19373,2
1468,46.244.86.76,2015-09-09 17:21:21,13638,0,0,Mahmoud_Darwish,ar,0,5
1469,46.244.86.76,2015-09-09 17:20:20,13616,0,0,Mahmoud_Darwish,ar,0,5
1470,MrJoker07,2015-09-08 14:25:33,13576,0,0,Mahmoud_Darwish,ar,21229,1
1471,217.66.252.229,2015-09-08 14:21:03,13400,0,0,Mahmoud_Darwish,ar,0,1
1472,IDbot,2015-08-01 07:15:32,13576,0,0,Mahmoud_Darwish,ar,1435,1
1473,ElphiBot,2015-07-26 07:07:20,13603,0,0,Mahmoud_Darwish,ar,606816,3
1474,ElphiBot,2015-07-25 01:45:42,13575,0,0,Mahmoud_Darwish,ar,606816,3
1475,Avicenno,2015-06-01 13:22:55,13471,0,0,Mahmoud_Darwish,ar,181468,11
1476,79.182.111.134,2015-06-01 13:17:18,13519,0,0,Mahmoud_Darwish,ar,0,2
1477,79.182.111.134,2015-06-01 13:16:09,13512,0,0,Mahmoud_Darwish,ar,0,2
1478,Avicenno,2015-05-13 08:44:45,13471,0,0,Mahmoud_Darwish,ar,181468,11
1479,159.255.167.225,2015-05-13 08:44:02,13580,0,0,Mahmoud_Darwish,ar,0,1
1480,Jobas,2015-05-09 20:34:31,13471,0,0,Mahmoud_Darwish,ar,88721,16
1481,Jobas,2015-05-09 20:34:05,13546,0,0,Mahmoud_Darwish,ar,88721,16
1482,Jobas,2015-05-09 20:33:09,13471,0,0,Mahmoud_Darwish,ar,88721,16
1483,37.218.217.53,2015-05-09 09:07:22,13546,0,0,Mahmoud_Darwish,ar,0,1
1484,Avicenno,2015-04-27 18:59:48,13471,0,0,Mahmoud_Darwish,ar,181468,11
1485,85.114.121.153,2015-04-27 18:58:46,13441,0,0,Mahmoud_Darwish,ar,0,1
1486,Sayom,2015-04-27 15:09:52,13471,0,0,Mahmoud_Darwish,ar,23837,2
1487,197.28.33.241,2015-04-26 21:39:28,13465,0,0,Mahmoud_Darwish,ar,0,1
1488,أحمد توفيق,2015-04-15 01:12:21,13471,0,0,Mahmoud_Darwish,ar,30305,1
1489,Haydarsalimswied,2015-04-15 01:07:11,15717,0,0,Mahmoud_Darwish,ar,9,8
1490,Haydarsalimswied,2015-04-15 01:05:54,15716,0,0,Mahmoud_Darwish,ar,9,8
1491,Haydarsalimswied,2015-04-15 01:04:42,15712,0,0,Mahmoud_Darwish,ar,9,8
1492,Haydarsalimswied,2015-04-15 01:03:54,15714,0,0,Mahmoud_Darwish,ar,9,8
1493,Haydarsalimswied,2015-04-15 01:02:15,15712,0,0,Mahmoud_Darwish,ar,9,8
1494,Haydarsalimswied,2015-04-15 00:55:48,15712,0,0,Mahmoud_Darwish,ar,9,8
1495,Haydarsalimswied,2015-04-15 00:54:56,15716,0,0,Mahmoud_Darwish,ar,9,8
1496,Haydarsalimswied,2015-04-15 00:52:56,15712,0,0,Mahmoud_Darwish,ar,9,8
1497,Uwe a,2015-04-12 22:40:11,13471,0,0,Mahmoud_Darwish,ar,14561,28
1498,176.65.31.227,2015-04-12 15:04:07,13497,0,0,Mahmoud_Darwish,ar,0,1
1499,46.60.40.241,2015-04-12 13:02:07,13473,0,0,Mahmoud_Darwish,ar,0,1
1500,Uwe a,2015-04-05 11:24:27,13471,0,0,Mahmoud_Darwish,ar,14561,28
1501,31.13.162.100,2015-04-05 09:32:32,13407,0,0,Mahmoud_Darwish,ar,0,1
1502,MaraBot,2015-04-04 12:52:33,13471,0,0,Mahmoud_Darwish,ar,990973,4
1503,Mohammad hajeer,2015-03-31 12:58:52,13463,0,0,Mahmoud_Darwish,ar,19373,2
1504,Ayadi khalil,2015-03-31 12:54:12,13528,0,0,Mahmoud_Darwish,ar,1,1
1505,Uwe a,2015-03-29 01:28:25,13463,0,0,Mahmoud_Darwish,ar,14561,28
1506,212.33.118.189,2015-03-28 18:01:55,13457,0,0,Mahmoud_Darwish,ar,0,1
1507,Jobas,2015-03-25 00:01:46,13463,0,0,Mahmoud_Darwish,ar,88721,16
1508,109.65.108.250,2015-03-24 12:04:26,13447,0,0,Mahmoud_Darwish,ar,0,1
1509,MaraBot,2015-03-20 06:24:13,13463,0,0,Mahmoud_Darwish,ar,990973,4
1510,ZkBot,2015-03-16 15:01:57,13447,0,0,Mahmoud_Darwish,ar,2140655,11
1511,Jobas,2015-03-11 17:50:22,13405,0,0,Mahmoud_Darwish,ar,88721,16
1512,82.80.59.82,2015-03-11 17:42:32,13377,0,0,Mahmoud_Darwish,ar,0,1
1513,37.142.196.176,2015-03-11 15:35:58,13405,0,0,Mahmoud_Darwish,ar,0,2
1514,37.142.196.176,2015-03-11 15:35:22,13455,0,0,Mahmoud_Darwish,ar,0,2
1515,Avicenno,2015-03-04 16:14:13,13405,0,0,Mahmoud_Darwish,ar,181468,11
1516,37.76.212.253,2015-03-04 16:11:53,11667,0,0,Mahmoud_Darwish,ar,0,4
1517,37.76.212.253,2015-03-04 16:11:08,13472,0,0,Mahmoud_Darwish,ar,0,4
1518,37.76.212.253,2015-03-04 16:05:37,13407,0,0,Mahmoud_Darwish,ar,0,4
1519,37.76.212.253,2015-03-04 16:01:32,13448,0,0,Mahmoud_Darwish,ar,0,4
1520,SHBot,2015-03-01 12:06:43,13405,0,0,Mahmoud_Darwish,ar,1140659,2
1521,Jobas,2015-02-15 16:13:23,13356,0,0,Mahmoud_Darwish,ar,88721,16
1522,37.220.119.105,2015-02-15 16:03:10,13410,0,0,Mahmoud_Darwish,ar,0,1
1523,94.59.213.201,2015-01-31 13:55:16,13356,0,0,Mahmoud_Darwish,ar,0,2
1524,94.59.213.201,2015-01-31 13:54:33,13355,0,0,Mahmoud_Darwish,ar,0,2
1525,Jobas,2015-01-26 04:35:23,13349,0,0,Mahmoud_Darwish,ar,88721,16
1526,197.2.131.163,2015-01-25 19:26:57,13347,0,0,Mahmoud_Darwish,ar,0,1
1527,TOUMOU,2015-01-22 21:52:37,13349,0,0,Mahmoud_Darwish,ar,21838,4
1528,باسم,2015-01-14 09:31:44,13289,0,0,Mahmoud_Darwish,ar,287510,3
1529,92.241.35.88,2015-01-03 11:57:11,14016,0,0,Mahmoud_Darwish,ar,0,1
1530,Soufian adyb,2015-01-01 12:18:12,14045,0,0,Mahmoud_Darwish,ar,1,1
1531,مثقف من الوطن العربي,2014-12-30 21:22:26,13961,0,0,Mahmoud_Darwish,ar,178,1
1532,85.113.96.131,2014-12-30 11:33:15,13346,0,0,Mahmoud_Darwish,ar,0,1
1533,Jobas,2014-12-21 15:18:56,13289,0,0,Mahmoud_Darwish,ar,88721,16
1534,197.230.216.210,2014-12-21 14:53:45,13392,0,0,Mahmoud_Darwish,ar,0,1
1535,Uwe a,2014-12-15 08:18:46,13289,0,0,Mahmoud_Darwish,ar,14561,28
1536,Avicenno,2014-12-13 07:40:56,13276,0,0,Mahmoud_Darwish,ar,181468,11
1537,User1610,2014-12-13 07:39:30,13897,0,0,Mahmoud_Darwish,ar,75,14
1538,User1610,2014-12-12 20:16:39,13896,0,0,Mahmoud_Darwish,ar,75,14
1539,User1610,2014-12-12 20:16:13,13898,0,0,Mahmoud_Darwish,ar,75,14
1540,User1610,2014-12-12 18:16:01,13849,0,0,Mahmoud_Darwish,ar,75,14
1541,User1610,2014-12-12 17:59:49,13827,0,0,Mahmoud_Darwish,ar,75,14
1542,User1610,2014-12-12 17:58:31,13828,0,0,Mahmoud_Darwish,ar,75,14
1543,User1610,2014-12-12 17:55:05,13800,0,0,Mahmoud_Darwish,ar,75,14
1544,User1610,2014-12-12 17:54:25,13798,0,0,Mahmoud_Darwish,ar,75,14
1545,User1610,2014-12-12 17:39:57,13688,0,0,Mahmoud_Darwish,ar,75,14
1546,User1610,2014-12-12 17:36:33,13650,0,0,Mahmoud_Darwish,ar,75,14
1547,User1610,2014-12-12 17:11:44,13551,0,0,Mahmoud_Darwish,ar,75,14
1548,User1610,2014-12-12 17:09:56,13496,0,0,Mahmoud_Darwish,ar,75,14
1549,User1610,2014-12-12 17:06:28,13447,0,0,Mahmoud_Darwish,ar,75,14
1550,User1610,2014-12-12 17:04:56,13357,0,0,Mahmoud_Darwish,ar,75,14
1551,Jobas,2014-12-12 15:24:11,13276,0,0,Mahmoud_Darwish,ar,88721,16
1552,41.140.71.100,2014-12-11 20:43:42,13303,0,0,Mahmoud_Darwish,ar,0,1
1553,ZkBot,2014-12-07 03:29:37,13276,0,0,Mahmoud_Darwish,ar,2140655,11
1554,Avicenno,2014-11-24 19:20:01,13299,0,0,Mahmoud_Darwish,ar,181468,11
1555,37.76.212.7,2014-11-24 19:14:31,13303,0,0,Mahmoud_Darwish,ar,0,1
1556,Avicenno,2014-11-24 13:38:10,13299,0,0,Mahmoud_Darwish,ar,181468,11
1557,212.33.110.192,2014-11-24 13:30:49,13292,0,0,Mahmoud_Darwish,ar,0,1
1558,Avicenno,2014-11-23 19:02:41,13299,0,0,Mahmoud_Darwish,ar,181468,11
1559,217.66.253.30,2014-11-23 19:00:26,13375,0,0,Mahmoud_Darwish,ar,0,1
1560,ناي,2014-11-19 14:13:19,13299,0,0,Mahmoud_Darwish,ar,20813,1
1561,109.67.182.196,2014-11-19 14:05:58,13274,0,0,Mahmoud_Darwish,ar,0,1
1562,178.214.67.248,2014-11-10 14:39:54,13299,0,0,Mahmoud_Darwish,ar,0,1
1563,77.126.210.77,2014-11-08 20:02:11,13287,0,0,Mahmoud_Darwish,ar,0,1
1564,Uwe a,2014-11-06 12:56:23,13299,0,0,Mahmoud_Darwish,ar,14561,28
1565,178.214.67.188,2014-11-06 12:41:08,13226,0,0,Mahmoud_Darwish,ar,0,1
1566,ZkBot,2014-10-25 15:18:51,13191,0,0,Mahmoud_Darwish,ar,2140655,11
1567,Justwiki,2014-10-23 11:18:32,12924,0,0,Mahmoud_Darwish,ar,63798,4
1568,Justwiki,2014-10-23 11:14:43,12883,0,0,Mahmoud_Darwish,ar,63798,4
1569,Jobas,2014-10-22 15:31:25,19780,0,0,Mahmoud_Darwish,ar,88721,16
1570,82.205.92.227,2014-10-22 13:48:23,19781,0,0,Mahmoud_Darwish,ar,0,1
1571,Uwe a,2014-10-22 00:12:53,19780,0,0,Mahmoud_Darwish,ar,14561,28
1572,178.215.222.163,2014-10-21 18:59:48,19781,0,0,Mahmoud_Darwish,ar,0,2
1573,178.215.222.163,2014-10-21 18:59:15,19794,0,0,Mahmoud_Darwish,ar,0,2
1574,Uwe a,2014-10-13 17:22:11,19780,0,0,Mahmoud_Darwish,ar,14561,28
1575,ZkBot,2014-10-13 15:44:21,19752,0,0,Mahmoud_Darwish,ar,2140655,11
1576,92.96.244.200,2014-10-12 12:32:34,19755,0,0,Mahmoud_Darwish,ar,0,1
1577,Jobas,2014-10-11 18:36:15,19783,0,0,Mahmoud_Darwish,ar,88721,16
1578,197.200.91.18,2014-10-11 18:31:04,19753,0,0,Mahmoud_Darwish,ar,0,2
1579,197.200.91.18,2014-10-11 18:29:30,19850,0,0,Mahmoud_Darwish,ar,0,2
1580,Uwe a,2014-10-07 15:50:09,19783,0,0,Mahmoud_Darwish,ar,14561,28
1581,41.109.240.242,2014-10-07 13:54:24,19807,0,0,Mahmoud_Darwish,ar,0,1
1582,Justwiki,2014-10-05 22:51:24,19783,0,0,Mahmoud_Darwish,ar,63798,4
1583,Uwe a,2014-09-30 14:33:25,19772,0,0,Mahmoud_Darwish,ar,14561,28
1584,Uwe a,2014-09-30 14:20:55,20060,0,0,Mahmoud_Darwish,ar,14561,28
1585,86.108.44.191,2014-09-30 13:21:31,20058,0,0,Mahmoud_Darwish,ar,0,1
1586,145.129.122.111,2014-09-28 15:28:33,20060,0,0,Mahmoud_Darwish,ar,0,1
1587,Jaber8787,2014-09-25 05:49:30,20003,0,0,Mahmoud_Darwish,ar,93,1
1588,Avicenno,2014-09-12 10:27:21,18927,0,0,Mahmoud_Darwish,ar,181468,11
1589,79.180.182.247,2014-09-12 10:16:49,18927,0,0,Mahmoud_Darwish,ar,0,1
1590,خالد الشمراني,2014-09-09 19:17:29,18927,0,0,Mahmoud_Darwish,ar,20620,13
1591,217.66.248.163,2014-09-09 12:35:13,18929,0,0,Mahmoud_Darwish,ar,0,1
1592,Bo hessin,2014-09-06 19:49:48,18960,0,0,Mahmoud_Darwish,ar,85100,1
1593,محمد علي درويش,2014-09-06 01:26:57,18475,0,0,Mahmoud_Darwish,ar,8,2
1594,محمد علي درويش,2014-09-06 01:25:21,18440,0,0,Mahmoud_Darwish,ar,8,2
1595,89.139.5.29,2014-09-03 16:05:10,18966,0,0,Mahmoud_Darwish,ar,0,1
1596,OKBot,2014-07-27 00:00:23,18960,0,0,Mahmoud_Darwish,ar,298388,4
1597,OKBot,2014-07-24 21:31:58,18960,0,0,Mahmoud_Darwish,ar,298388,4
1598,صالح,2014-06-13 19:38:56,18960,0,0,Mahmoud_Darwish,ar,134216,20
1599,صالح,2014-06-13 18:59:34,18685,0,0,Mahmoud_Darwish,ar,134216,20
1600,صالح,2014-06-13 18:49:40,18631,0,0,Mahmoud_Darwish,ar,134216,20
1601,صالح,2014-06-13 15:42:58,18619,0,0,Mahmoud_Darwish,ar,134216,20
1602,صالح,2014-06-13 14:33:16,18587,0,0,Mahmoud_Darwish,ar,134216,20
1603,صالح,2014-06-13 14:22:03,18581,0,0,Mahmoud_Darwish,ar,134216,20
1604,صالح,2014-06-13 14:21:09,18581,0,0,Mahmoud_Darwish,ar,134216,20
1605,صالح,2014-06-13 14:18:17,18571,0,0,Mahmoud_Darwish,ar,134216,20
1606,O.chehbi,2014-06-05 23:35:02,18564,0,0,Mahmoud_Darwish,ar,49,3
1607,O.chehbi,2014-06-05 23:33:40,18529,0,0,Mahmoud_Darwish,ar,49,3
1608,ASammour,2014-06-05 20:49:19,18458,0,0,Mahmoud_Darwish,ar,29518,12
1609,محمد عزمي 2014,2014-06-03 20:57:57,18589,0,0,Mahmoud_Darwish,ar,8,1
1610,Mervat,2014-05-31 09:50:29,17744,0,0,Mahmoud_Darwish,ar,171122,5
1611,حساب ملغى 123321,2014-05-31 09:47:52,17736,0,0,Mahmoud_Darwish,ar,202246,1
1612,188.247.77.56,2014-05-31 09:44:12,17951,0,0,Mahmoud_Darwish,ar,0,2
1613,188.247.77.56,2014-05-31 09:38:47,17853,0,0,Mahmoud_Darwish,ar,0,2
1614,SHBot,2014-05-24 01:31:08,17736,0,0,Mahmoud_Darwish,ar,1140659,2
1615,Ali1,2014-05-23 22:28:13,17693,0,0,Mahmoud_Darwish,ar,56378,6
1616,77.125.160.40,2014-05-23 20:29:41,17860,0,0,Mahmoud_Darwish,ar,0,1
1617,Maher27777,2014-05-20 16:28:46,17693,0,0,Mahmoud_Darwish,ar,52533,1
1618,ASammour,2014-05-20 09:55:26,17657,0,0,Mahmoud_Darwish,ar,29518,12
1619,62.0.70.142,2014-05-20 09:11:54,17646,0,0,Mahmoud_Darwish,ar,0,1
1620,41.137.74.249,2014-05-14 17:18:27,17657,0,0,Mahmoud_Darwish,ar,0,1
1621,MaraBot,2014-05-12 11:03:40,16772,0,0,Mahmoud_Darwish,ar,990973,4
1622,O.chehbi,2014-05-11 06:03:34,16772,0,0,Mahmoud_Darwish,ar,49,3
1623,Uwe a,2014-05-03 14:14:06,16642,0,0,Mahmoud_Darwish,ar,14561,28
1624,86.108.20.86,2014-05-03 11:23:30,16709,0,0,Mahmoud_Darwish,ar,0,1
1625,MaraBot,2014-04-28 14:14:38,16642,0,0,Mahmoud_Darwish,ar,990973,4
1626,ASammour,2014-04-23 15:11:32,16630,0,0,Mahmoud_Darwish,ar,29518,12
1627,109.66.164.152,2014-04-23 15:10:26,16611,0,0,Mahmoud_Darwish,ar,0,1
1628,ASammour,2014-04-22 17:37:28,16630,0,0,Mahmoud_Darwish,ar,29518,12
1629,41.97.21.88,2014-04-22 06:08:13,16461,0,0,Mahmoud_Darwish,ar,0,1
1630,Thanaa kofiia,2014-04-18 04:38:42,16630,0,0,Mahmoud_Darwish,ar,508,1
1631,Uishaki,2014-04-04 16:59:46,16286,0,0,Mahmoud_Darwish,ar,45312,1
1632,ASammour,2014-03-27 21:39:29,16239,0,0,Mahmoud_Darwish,ar,29518,12
1633,79.173.249.43,2014-03-27 14:46:24,16300,0,0,Mahmoud_Darwish,ar,0,3
1634,79.173.249.43,2014-03-27 14:42:26,16736,0,0,Mahmoud_Darwish,ar,0,3
1635,79.173.249.43,2014-03-27 14:40:36,16724,0,0,Mahmoud_Darwish,ar,0,3
1636,ASammour,2014-03-12 16:53:16,16239,0,0,Mahmoud_Darwish,ar,29518,12
1637,Saifaleslam ahmed,2014-03-12 10:46:08,32970,0,0,Mahmoud_Darwish,ar,6,2
1638,Saifaleslam ahmed,2014-03-12 10:42:07,32892,0,0,Mahmoud_Darwish,ar,6,2
1639,46.116.235.173,2014-03-10 17:00:56,16239,0,0,Mahmoud_Darwish,ar,0,1
1640,Hassen.Houssein,2014-03-07 14:41:13,16239,0,0,Mahmoud_Darwish,ar,1588,1
1641,82.102.250.1,2014-03-07 14:14:51,16239,0,0,Mahmoud_Darwish,ar,0,1
1642,Khalil-2016,2014-03-04 18:28:12,16239,0,0,Mahmoud_Darwish,ar,22869,1
1643,93.172.18.103,2014-03-04 13:50:52,16057,0,0,Mahmoud_Darwish,ar,0,1
1644,ديفيد,2014-03-03 21:22:35,16239,0,0,Mahmoud_Darwish,ar,71938,1
1645,82.102.226.244,2014-02-24 16:28:01,16239,0,0,Mahmoud_Darwish,ar,0,1
1646,Memelord0,2014-02-18 15:31:26,16239,0,0,Mahmoud_Darwish,ar,74172,7
1647,Memelord0,2014-02-18 15:29:27,16239,0,0,Mahmoud_Darwish,ar,74172,7
1648,Memelord0,2014-02-18 15:28:41,16283,0,0,Mahmoud_Darwish,ar,74172,7
1649,79.179.8.187,2014-02-18 15:17:55,15438,0,0,Mahmoud_Darwish,ar,0,1
1650,109.64.181.29,2014-02-13 11:46:26,16283,0,0,Mahmoud_Darwish,ar,0,1
1651,82.205.67.97,2014-02-11 10:31:08,16282,0,0,Mahmoud_Darwish,ar,0,1
1652,41.226.198.85,2014-02-10 11:34:17,16239,0,0,Mahmoud_Darwish,ar,0,1
1653,ASammour,2014-01-30 21:28:18,16239,0,0,Mahmoud_Darwish,ar,29518,12
1654,105.133.17.153,2014-01-30 21:22:22,16271,0,0,Mahmoud_Darwish,ar,0,1
1655,ZkBot,2013-12-28 04:52:13,16239,0,0,Mahmoud_Darwish,ar,2140655,11
1656,خالد الشمراني,2013-12-26 08:17:58,16196,0,0,Mahmoud_Darwish,ar,20620,13
1657,197.27.23.97,2013-12-25 15:08:59,16214,0,0,Mahmoud_Darwish,ar,0,1
1658,92.253.99.16,2013-12-13 19:57:24,16206,0,0,Mahmoud_Darwish,ar,0,2
1659,92.253.99.16,2013-12-13 19:56:22,16213,0,0,Mahmoud_Darwish,ar,0,2
1660,197.28.23.183,2013-12-09 20:42:59,16206,0,0,Mahmoud_Darwish,ar,0,1
1661,41.142.16.231,2013-11-30 09:18:48,16187,0,0,Mahmoud_Darwish,ar,0,1
1662,Mervat,2013-11-24 09:33:21,16223,0,0,Mahmoud_Darwish,ar,171122,5
1663,Mervat,2013-11-24 09:32:36,16276,0,0,Mahmoud_Darwish,ar,171122,5
1664,Uwe a,2013-11-24 09:09:27,16274,0,0,Mahmoud_Darwish,ar,14561,28
1665,188.135.15.185,2013-11-21 09:32:47,16300,0,0,Mahmoud_Darwish,ar,0,1
1666,85.250.175.37,2013-11-20 15:34:30,16274,0,0,Mahmoud_Darwish,ar,0,1
1667,ZkBot,2013-11-19 14:32:27,16294,0,0,Mahmoud_Darwish,ar,2140655,11
1668,ASammourBot,2013-11-06 15:53:48,16287,0,0,Mahmoud_Darwish,ar,665686,7
1669,5.45.134.167,2013-11-05 14:05:37,16281,0,0,Mahmoud_Darwish,ar,0,1
1670,Ali1,2013-11-04 21:29:18,16271,0,0,Mahmoud_Darwish,ar,56378,6
1671,2.50.43.86,2013-11-04 11:06:50,16281,0,0,Mahmoud_Darwish,ar,0,1
1672,Elmoro,2013-10-29 23:49:40,16271,0,0,Mahmoud_Darwish,ar,58877,5
1673,188.49.202.233,2013-10-29 17:57:21,16388,0,0,Mahmoud_Darwish,ar,0,3
1674,188.49.202.233,2013-10-29 17:56:26,16386,0,0,Mahmoud_Darwish,ar,0,3
1675,188.49.202.233,2013-10-29 17:51:17,16328,0,0,Mahmoud_Darwish,ar,0,3
1676,37.8.121.216,2013-10-27 20:50:58,16280,0,0,Mahmoud_Darwish,ar,0,1
1677,Ali1,2013-10-24 18:49:41,16271,0,0,Mahmoud_Darwish,ar,56378,6
1678,178.215.212.149,2013-10-23 13:12:09,16271,0,0,Mahmoud_Darwish,ar,0,1
1679,Dolkano,2013-10-15 12:00:38,16271,0,0,Mahmoud_Darwish,ar,696,4
1680,Dolkano,2013-10-15 11:59:33,16267,0,0,Mahmoud_Darwish,ar,696,4
1681,188.247.77.198,2013-09-29 18:42:14,16567,0,0,Mahmoud_Darwish,ar,0,1
1682,زكريا,2013-09-22 01:07:56,16546,0,0,Mahmoud_Darwish,ar,72569,1
1683,188.247.72.74,2013-09-21 13:41:00,16561,0,0,Mahmoud_Darwish,ar,0,2
1684,188.247.72.74,2013-09-21 13:38:01,16459,0,0,Mahmoud_Darwish,ar,0,2
1685,ZkBot,2013-09-07 15:03:57,16267,0,0,Mahmoud_Darwish,ar,2140655,11
1686,212.106.83.170,2013-08-30 11:14:50,16278,0,0,Mahmoud_Darwish,ar,0,1
1687,ZkBot,2013-08-29 13:58:59,16256,0,0,Mahmoud_Darwish,ar,2140655,11
1688,AkRaM,2013-08-19 02:32:16,16265,0,0,Mahmoud_Darwish,ar,828,5
1689,AkRaM,2013-08-19 02:29:13,16656,0,0,Mahmoud_Darwish,ar,828,5
1690,AkRaM,2013-08-19 02:26:21,17326,0,0,Mahmoud_Darwish,ar,828,5
1691,AkRaM,2013-08-19 02:23:05,17654,0,0,Mahmoud_Darwish,ar,828,5
1692,AkRaM,2013-08-19 02:18:06,17853,0,0,Mahmoud_Darwish,ar,828,5
1693,95.35.60.165,2013-08-09 13:02:17,17913,0,0,Mahmoud_Darwish,ar,0,1
1694,MenoBot,2013-06-22 16:09:43,16064,0,0,Mahmoud_Darwish,ar,2575274,14
1695,31.25.136.21,2013-06-18 01:28:44,16077,0,0,Mahmoud_Darwish,ar,0,2
1696,31.25.136.21,2013-06-18 01:24:39,15848,0,0,Mahmoud_Darwish,ar,0,2
1697,Moataz1997,2013-05-26 19:26:42,15692,0,0,Mahmoud_Darwish,ar,18854,1
1698,185.17.235.208,2013-05-21 17:13:24,15668,0,0,Mahmoud_Darwish,ar,0,1
1699,ASammour,2013-05-07 03:48:34,15668,0,0,Mahmoud_Darwish,ar,29518,12
1700,ASammour,2013-05-07 03:45:29,15586,0,0,Mahmoud_Darwish,ar,29518,12
1701,CipherBot,2013-05-01 16:27:12,15539,0,0,Mahmoud_Darwish,ar,916418,11
